post_id,count_likes_post,count_views_post,share_likes_views_post,tfidf_mean,tfidf_max,tfidf_std,long_text,coun_word,unique_count_word,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
181,36.0,345.0,0.10434782608695652,0.00019171711861576843,0.39297825336338205,0.004387738795920895,1743,285,170,False,False,False,False,False,False
182,94.0,639.0,0.14710485133020346,0.00023862221534797585,0.392993292876523,0.004385438020670466,3037,498,291,False,False,False,False,False,False
1758,103.0,954.0,0.10796645702306079,0.00016435555617911506,0.39786403848369634,0.004388848874813614,893,144,122,False,False,False,False,True,False
183,108.0,1018.0,0.10609037328094302,0.00021960105185287937,0.37278911727948666,0.004386431644608725,2579,427,253,False,False,False,False,False,False
184,48.49561403508772,434.5285087719298,0.11446603795764047,0.00018393797452555916,0.5335676243143445,0.004388071787964176,1986,345,202,False,False,False,False,False,False
185,49.0,376.0,0.13031914893617022,0.0001547314166254392,0.3368950837867375,0.0043891987177056314,1248,210,130,False,False,False,False,False,False
186,41.0,375.0,0.10933333333333334,0.00017549346955535083,0.3713457485616895,0.004388417623351624,1142,185,133,False,False,False,False,False,False
187,55.0,382.0,0.14397905759162305,0.00017401087089710112,0.558249176630332,0.0043884766618508195,1562,265,180,False,False,False,False,False,False
188,40.0,385.0,0.1038961038961039,0.00024372002064685088,0.3692952436465859,0.004385157664934702,3849,634,337,False,False,False,False,False,False
1759,114.0,808.0,0.14108910891089108,0.0002901373787956012,0.31100414153843997,0.0043823312855403,4526,828,423,False,False,False,False,True,False
189,45.0,387.0,0.11627906976744186,0.00021915154570174172,0.32409283970967073,0.004386454125465833,2162,363,228,False,False,False,False,False,False
190,54.0,382.0,0.14136125654450263,0.00015998155261574595,0.4875725372938367,0.004389010491856034,1276,217,133,False,False,False,False,False,False
191,54.0,405.0,0.13333333333333333,0.00020425100436624193,0.2917316072636538,0.004387173204013609,1549,278,178,False,False,False,False,False,False
192,39.0,416.0,0.09375,0.00021717339484385268,0.30119541807495526,0.004386552508675998,1702,286,196,False,False,False,False,False,False
193,73.0,791.0,0.0922882427307206,0.00019552418391495242,0.46002582726156876,0.004387570795816757,1821,297,186,False,False,False,False,False,False
194,28.0,333.0,0.08408408408408409,0.00020177868189095769,0.3995105973868616,0.0043872876083445944,1961,328,206,False,False,False,False,False,False
196,48.0,378.0,0.12698412698412698,0.0001377598375897698,0.6376160264756644,0.0043897641647299155,1051,167,125,False,False,False,False,False,False
197,49.0,407.0,0.12039312039312039,0.00018890208738448985,0.33388978307578543,0.00438786089070534,2318,401,201,False,False,False,False,False,False
198,45.0,358.0,0.12569832402234637,0.0001518323405841219,0.3442316181836826,0.004389299959578115,941,162,108,False,False,False,False,False,False
199,87.0,844.0,0.10308056872037914,0.00022951317088597094,0.31397918784517315,0.004385924178458805,2183,352,233,False,False,False,False,False,False
200,37.0,603.0,0.06135986733001658,0.00017827737547315264,0.6334057881632964,0.004388305410086461,2097,316,188,False,False,False,False,False,False
1838,118.0,1000.0,0.118,0.00016783806726947554,0.3481918943738468,0.0043887170765469635,931,164,112,False,False,False,False,True,False
201,40.0,385.0,0.1038961038961039,0.00018255770707517217,0.5768892372354933,0.0043881294281717725,2518,410,245,False,False,False,False,False,False
202,43.0,384.0,0.11197916666666667,0.00026736623992244503,0.3471621785471277,0.004383779475355645,3389,552,358,False,False,False,False,False,False
203,49.0,409.0,0.1198044009779951,0.00022976842590450303,0.43537781986678903,0.004385910813646016,3328,559,328,False,False,False,False,False,False
204,52.0,423.0,0.12293144208037825,0.00016338389578967233,0.3675235990987978,0.004388885154272811,1333,224,124,False,False,False,False,False,False
205,30.0,318.0,0.09433962264150944,0.00020500995164786896,0.5300768629077954,0.004387137804369156,2442,414,232,False,False,False,False,False,False
206,45.0,348.0,0.12931034482758622,0.0001496108898077929,0.33163141959160114,0.004389376240019827,897,160,105,False,False,False,False,False,False
207,34.0,395.0,0.08607594936708861,0.0002225471695779529,0.372869575358667,0.004386283159135137,2383,406,257,False,False,False,False,False,False
2395,32.0,299.0,0.10702341137123746,7.964054891803578e-05,0.3558261302534202,0.004391203090016187,144,20,20,True,False,False,False,False,False
2396,28.0,294.0,0.09523809523809523,6.78895889030752e-05,0.3664213299637904,0.004391400482593025,135,12,12,True,False,False,False,False,False
208,78.0,885.0,0.08813559322033898,0.0001790447270363997,0.5127507424159886,0.004388274168795762,1446,227,154,False,False,False,False,False,False
209,48.49561403508772,434.5285087719298,0.11446603795764047,0.00016044532468449915,0.43596942416391793,0.004388993562604821,924,153,117,False,False,False,False,False,False
210,38.0,400.0,0.095,0.00018140176798799439,0.2803382063897808,0.004388177365760243,1857,301,177,False,False,False,False,False,False
211,39.0,362.0,0.10773480662983426,0.00017518204240463985,0.45481957074423274,0.004388430066301459,1686,274,158,False,False,False,False,False,False
212,54.0,382.0,0.14136125654450263,0.00018164432032655796,0.3952635715044011,0.004388167332234812,1892,314,201,False,False,False,False,False,False
213,129.0,1050.0,0.12285714285714286,0.00022997928759182454,0.32902925884640066,0.004385899761973412,2923,475,264,False,False,False,False,False,False
214,31.0,537.0,0.05772811918063315,0.00018773251970878116,0.45786923514406924,0.004387911085681145,2184,399,222,False,False,False,False,False,False
215,30.0,390.0,0.07692307692307693,0.00018700524257974466,0.2814227827285717,0.004387942141146277,1180,184,130,False,False,False,False,False,False
216,54.0,415.0,0.13012048192771083,0.00019432550464545156,0.3659490428017083,0.004387624048735714,1834,300,192,False,False,False,False,False,False
323,50.0,368.0,0.1358695652173913,0.00018176835550824907,0.2984104083658563,0.004388162196151768,1109,187,130,False,False,False,False,False,False
2397,58.0,404.0,0.14356435643564355,7.223544954924446e-05,0.3327601600613868,0.0043913311460909085,140,15,15,True,False,False,False,False,False
217,36.0,517.0,0.06963249516441006,0.00020329016063012773,0.3730320715217819,0.004387217831996793,2125,336,210,False,False,False,False,False,False
218,52.0,399.0,0.13032581453634084,0.0001984385473451381,0.3943251292878815,0.004387439952606443,2499,413,222,False,False,False,False,False,False
219,29.0,368.0,0.07880434782608696,0.00018257944259588053,0.44711689310754993,0.004388128523863112,1531,264,161,False,False,False,False,False,False
220,30.0,297.0,0.10101010101010101,0.00019179995124457422,0.5387004140482461,0.0043877351758626285,2679,440,240,False,False,False,False,False,False
384,47.0,390.0,0.12051282051282051,0.00017313099827925905,0.3788034881171967,0.004388511462014713,1045,168,124,False,False,False,False,False,False
385,119.0,982.0,0.12118126272912423,0.00025826300872924536,0.33152734714661325,0.004384325194727441,3001,500,296,False,False,False,False,False,False
386,23.0,306.0,0.07516339869281045,0.00030218042344266183,0.329995189737064,0.004381517338375794,5137,883,459,False,False,False,False,False,False
2398,35.0,335.0,0.1044776119402985,6.233885818566874e-05,0.3729495376817511,0.004391482786207841,97,11,11,True,False,False,False,False,False
221,53.0,403.0,0.1315136476426799,0.00023247432708477483,0.24376015474190063,0.004385768220283213,2182,375,224,False,False,False,False,False,False
222,41.0,436.0,0.09403669724770643,0.00016636899145411666,0.3659376678049091,0.0043887730122987925,1298,211,134,False,False,False,False,False,False
223,45.0,399.0,0.11278195488721804,0.00015462824594514787,0.6825478934597984,0.004389202353543935,1317,212,154,False,False,False,False,False,False
224,49.0,376.0,0.13031914893617022,0.00021238025622713185,0.3625785244954145,0.004386787186719292,1791,308,194,False,False,False,False,False,False
225,51.0,355.0,0.14366197183098592,0.00017152300819477893,0.507004549336456,0.004388574603724939,1173,191,134,False,False,False,False,False,False
2399,30.0,315.0,0.09523809523809523,6.842398356836982e-05,0.40190593465817975,0.004391392188506091,137,16,16,True,False,False,False,False,False
2400,16.0,306.0,0.05228758169934641,8.19425162529308e-05,0.4603504404884158,0.004391160737075087,143,21,21,True,False,False,False,False,False
2401,32.0,301.0,0.10631229235880399,6.960410401177969e-05,0.3757651618602501,0.004391373641983154,139,19,18,True,False,False,False,False,False
2402,36.0,298.0,0.12080536912751678,7.342201340847488e-05,0.39430783592141794,0.004391311467289325,140,21,20,True,False,False,False,False,False
226,69.0,813.0,0.08487084870848709,0.0002345557142451061,0.3505884756603196,0.004385657397895398,2306,373,242,False,False,False,False,False,False
227,51.0,399.0,0.12781954887218044,0.0001848155414029814,0.5559797053605423,0.004388034914452664,1594,268,183,False,False,False,False,False,False
228,48.0,401.0,0.11970074812967581,0.00018839574114580857,0.2803366722030998,0.004387882660181082,1235,203,145,False,False,False,False,False,False
229,48.0,379.0,0.1266490765171504,0.00018134839260324048,0.5960457551165351,0.0043881795719067735,1987,359,211,False,False,False,False,False,False
230,56.0,365.0,0.15342465753424658,0.00016440024985734094,0.4338848797945917,0.004388847200877073,1305,213,153,False,False,False,False,False,False
231,48.49561403508772,434.5285087719298,0.11446603795764047,0.00020299842122197906,0.3831502393118468,0.004387231340581559,2183,365,213,False,False,False,False,False,False
232,41.0,353.0,0.11614730878186968,0.00017675156652515307,0.510738119234008,0.0043883671312380645,1649,282,178,False,False,False,False,False,False
234,48.49561403508772,434.5285087719298,0.11446603795764047,0.00019133385899805646,0.5163134952384644,0.004387755525231618,1826,299,186,False,False,False,False,False,False
235,51.0,386.0,0.13212435233160622,0.0001990558887530093,0.45417709135130063,0.004387411987487889,1657,284,173,False,False,False,False,False,False
412,65.0,421.0,0.1543942992874109,0.00017189839778122286,0.3499680979111643,0.004388559915922301,1066,171,122,False,False,False,False,False,False
2403,124.0,789.0,0.15716096324461343,8.368621770317872e-05,0.4495053821184743,0.0043911278519039075,138,25,24,True,False,False,False,False,False
236,34.0,328.0,0.10365853658536585,0.00018254620130308497,0.4069044638587259,0.004388129906826996,1596,236,152,False,False,False,False,False,False
237,71.0,764.0,0.09293193717277487,0.0001706775682362029,0.4896924061862932,0.0043886075653332985,1613,272,170,False,False,False,False,False,False
238,45.0,376.0,0.1196808510638298,0.00018370229130596974,0.3948856540171866,0.004388081660927541,1375,239,150,False,False,False,False,False,False
239,35.0,366.0,0.09562841530054644,0.00017892876642658256,0.42006377394693595,0.00438827889853696,2025,322,187,False,False,False,False,False,False
240,48.49561403508772,434.5285087719298,0.11446603795764047,0.00016122024476332027,0.5223928502235374,0.004388965165899376,1030,179,123,False,False,False,False,False,False
1847,106.0,990.0,0.10707070707070707,0.00016677338405538008,0.44753160130026987,0.0043887576639830995,797,142,105,False,False,False,False,True,False
241,57.0,405.0,0.14074074074074075,0.00018468175822454453,0.529733169264443,0.0043880405470983035,1751,292,185,False,False,False,False,False,False
242,51.0,395.0,0.1291139240506329,0.0002194559853422863,0.30108431517316436,0.00438643890477197,1920,306,194,False,False,False,False,False,False
243,35.0,558.0,0.06272401433691756,0.0002212062633562311,0.2963046011457045,0.004386350987307292,2118,349,215,False,False,False,False,False,False
244,45.0,414.0,0.10869565217391304,0.00021566378592408492,0.46221107302856196,0.004386626987360628,2502,435,249,False,False,False,False,False,False
1848,110.0,985.0,0.1116751269035533,0.00015377194439876527,0.45388352080530064,0.004389232436761068,920,159,110,False,False,False,False,True,False
245,54.0,349.0,0.15472779369627507,0.00022339933229072856,0.30342703461455883,0.004386239839900659,2757,471,260,False,False,False,False,False,False
246,48.49561403508772,434.5285087719298,0.11446603795764047,0.00022334229978446032,0.2979796309196389,0.004386242744300259,1700,284,188,False,False,False,False,False,False
247,59.0,402.0,0.14676616915422885,0.0002036519165561557,0.33763640986905713,0.004387201054394781,2038,339,206,False,False,False,False,False,False
248,37.0,369.0,0.1002710027100271,0.00019377761087816992,0.4022528345226315,0.004387648280380053,2127,323,194,False,False,False,False,False,False
277,48.49561403508772,434.5285087719298,0.11446603795764047,0.00017098554511155007,0.434920506048843,0.004388595576965664,1488,229,151,False,False,False,False,False,False
249,36.0,391.0,0.09207161125319693,0.00022163739960571286,0.29837228174849006,0.004386329223610069,1814,308,199,False,False,False,False,False,False
250,40.0,383.0,0.10443864229765012,0.0002745835459273583,0.3185635712221568,0.00438333332876997,3310,558,336,False,False,False,False,False,False
251,68.0,829.0,0.08202653799758745,0.0001359948026857352,0.4230009431180039,0.004389819199971926,1096,187,113,False,False,False,False,False,False
252,49.0,436.0,0.11238532110091744,0.00023723541684262403,0.3125918938819176,0.004385513259790145,2470,411,250,False,False,False,False,False,False
253,52.0,375.0,0.13866666666666666,0.00018844172224829206,0.4916621938564531,0.004387880685720135,1990,338,196,False,False,False,False,False,False
425,47.0,372.0,0.12634408602150538,0.000188289662740251,0.24076712907784914,0.0043878872134211514,991,156,123,False,False,False,False,False,False
255,66.0,392.0,0.1683673469387755,0.00019666276833960083,0.33646623670695675,0.004387519908826477,1675,277,185,False,False,False,False,False,False
256,42.0,375.0,0.112,0.00016360887615205229,0.40535206704672033,0.004388876773212474,1146,176,126,False,False,False,False,False,False
257,56.0,359.0,0.15598885793871867,0.00021244579344444845,0.26631502471623586,0.004386784013334534,1779,302,194,False,False,False,False,False,False
258,49.0,422.0,0.11611374407582939,0.0001837786548247095,0.5837469701106397,0.0043880784633858255,1469,253,162,False,False,False,False,False,False
259,44.0,419.0,0.10501193317422435,0.0001898219384070545,0.2743554552568976,0.004387821193542311,1102,178,126,False,False,False,False,False,False
